Energy, keV;Wavelength, A;Delta;Beta;Total linear attenuation coeff mu, 1/um;Linear attenuation coefficient (photoelectric part), 1/um;Linear attenuation coefficient (Compton scattering part), 1/um;Linear attenuation coefficient (Rayleigh scattering part), 1/um;"Beta"" = Lambda*Mu/(4*pi)";pi-shift length, micron;Indexes ratio Delta/(2*pi*Beta);Indexes ratio Beta/Delta;Critical angle for total external reflection (2*Delta)^(1/2), rad;Brewster angle, rad;Effective aperture of parabolic profile with focus distance F=1 m, micron;Zone plate 1-st order efficiency
23.96;0.52;0;0;0;0;0;0;0;43.69;5112.37;0;0;0.79;450.39;0.41
23.97;0.52;0;0;0;0;0;0;0;43.71;5117.33;0;0;0.79;450.26;0.41
23.98;0.52;0;0;0;0;0;0;0;43.72;5122.17;0;0;0.79;450.12;0.41
23.99;0.52;0;0;0;0;0;0;0;43.74;5127.03;0;0;0.79;449.99;0.41
24;0.52;0;0;0;0;0;0;0;43.76;5131.9;0;0;0.79;449.85;0.41
24.01;0.52;0;0;0;0;0;0;0;43.78;5136.78;0;0;0.79;449.72;0.41
24.02;0.52;0;0;0;0;0;0;0;43.8;5141.66;0;0;0.79;449.58;0.41
24.03;0.52;0;0;0;0;0;0;0;43.81;5146.56;0;0;0.79;449.45;0.41
24.04;0.52;0;0;0;0;0;0;0;43.83;5151.46;0;0;0.79;449.32;0.41
24.05;0.52;0;0;0;0;0;0;0;43.85;5156.37;0;0;0.79;449.18;0.41
24.06;0.52;0;0;0;0;0;0;0;43.87;5161.3;0;0;0.79;449.05;0.41
24.07;0.52;0;0;0;0;0;0;0;43.89;5166.23;0;0;0.79;448.92;0.41
24.08;0.51;0;0;0;0;0;0;0;43.91;5171.17;0;0;0.79;448.78;0.41
24.09;0.51;0;0;0;0;0;0;0;43.92;5176.12;0;0;0.79;448.65;0.41
24.1;0.51;0;0;0;0;0;0;0;43.94;5181.08;0;0;0.79;448.52;0.41
24.11;0.51;0;0;0;0;0;0;0;43.96;5186.05;0;0;0.79;448.38;0.41
24.12;0.51;0;0;0;0;0;0;0;43.98;5191.03;0;0;0.79;448.25;0.41
24.13;0.51;0;0;0;0;0;0;0;44;5196.02;0;0;0.79;448.12;0.41
24.14;0.51;0;0;0;0;0;0;0;44.02;5201.02;0;0;0.79;447.98;0.41
24.15;0.51;0;0;0;0;0;0;0;44.03;5206.03;0;0;0.79;447.85;0.41
24.16;0.51;0;0;0;0;0;0;0;44.05;5211.05;0;0;0.79;447.72;0.41
24.17;0.51;0;0;0;0;0;0;0;44.07;5216.08;0;0;0.79;447.58;0.41
24.18;0.51;0;0;0;0;0;0;0;44.09;5221.12;0;0;0.79;447.45;0.41
24.19;0.51;0;0;0;0;0;0;0;44.11;5226.16;0;0;0.79;447.32;0.41
24.2;0.51;0;0;0;0;0;0;0;44.12;5231.22;0;0;0.79;447.19;0.41
24.21;0.51;0;0;0;0;0;0;0;44.14;5236.29;0;0;0.79;447.05;0.41
24.22;0.51;0;0;0;0;0;0;0;44.16;5241.36;0;0;0.79;446.92;0.41
24.23;0.51;0;0;0;0;0;0;0;44.18;5246.45;0;0;0.79;446.79;0.41
24.24;0.51;0;0;0;0;0;0;0;44.2;5251.55;0;0;0.79;446.66;0.41
24.25;0.51;0;0;0;0;0;0;0;44.22;5256.65;0;0;0.79;446.53;0.41
24.26;0.51;0;0;0;0;0;0;0;44.23;5261.77;0;0;0.79;446.39;0.41
24.27;0.51;0;0;0;0;0;0;0;44.25;5266.9;0;0;0.79;446.26;0.41
24.28;0.51;0;0;0;0;0;0;0;44.27;5272.03;0;0;0.79;446.13;0.41
24.29;0.51;0;0;0;0;0;0;0;44.29;5277.18;0;0;0.79;446;0.41
24.3;0.51;0;0;0;0;0;0;0;44.31;5282.34;0;0;0.79;445.87;0.41
24.31;0.51;0;0;0;0;0;0;0;44.33;5287.5;0;0;0.79;445.74;0.41
24.32;0.51;0;0;0;0;0;0;0;44.34;5292.68;0;0;0.79;445.6;0.41
24.33;0.51;0;0;0;0;0;0;0;44.36;5297.87;0;0;0.79;445.47;0.41
24.34;0.51;0;0;0;0;0;0;0;44.38;5303.07;0;0;0.79;445.34;0.41
24.35;0.51;0;0;0;0;0;0;0;44.4;5308.27;0;0;0.79;445.21;0.41
24.36;0.51;0;0;0;0;0;0;0;44.42;5313.27;0;0;0.79;445.08;0.41
24.37;0.51;0;0;0;0;0;0;0;44.43;5318.23;0;0;0.79;444.95;0.41
24.38;0.51;0;0;0;0;0;0;0;44.45;5323.19;0;0;0.79;444.81;0.41
24.39;0.51;0;0;0;0;0;0;0;44.47;5328.16;0;0;0.79;444.68;0.41
24.4;0.51;0;0;0;0;0;0;0;44.49;5333.15;0;0;0.79;444.55;0.41
24.41;0.51;0;0;0;0;0;0;0;44.51;5338.14;0;0;0.79;444.42;0.41
24.42;0.51;0;0;0;0;0;0;0;44.53;5343.14;0;0;0.79;444.29;0.41
24.43;0.51;0;0;0;0;0;0;0;44.54;5348.15;0;0;0.79;444.15;0.41
24.44;0.51;0;0;0;0;0;0;0;44.56;5353.17;0;0;0.79;444.02;0.41
24.45;0.51;0;0;0;0;0;0;0;44.58;5358.2;0;0;0.79;443.89;0.41
24.46;0.51;0;0;0;0;0;0;0;44.6;5363.24;0;0;0.79;443.76;0.41
24.47;0.51;0;0;0;0;0;0;0;44.62;5368.29;0;0;0.79;443.63;0.41
24.48;0.51;0;0;0;0;0;0;0;44.64;5373.34;0;0;0.79;443.5;0.41
24.49;0.51;0;0;0;0;0;0;0;44.65;5378.41;0;0;0.79;443.36;0.41
24.5;0.51;0;0;0;0;0;0;0;44.67;5383.49;0;0;0.79;443.23;0.41
24.51;0.51;0;0;0;0;0;0;0;44.69;5388.57;0;0;0.79;443.1;0.41
24.52;0.51;0;0;0;0;0;0;0;44.71;5393.67;0;0;0.79;442.97;0.41
24.53;0.51;0;0;0;0;0;0;0;44.73;5398.78;0;0;0.79;442.84;0.41
24.54;0.51;0;0;0;0;0;0;0;44.74;5403.89;0;0;0.79;442.71;0.41
24.55;0.51;0;0;0;0;0;0;0;44.76;5409.02;0;0;0.79;442.58;0.41
24.56;0.5;0;0;0;0;0;0;0;44.78;5414.15;0;0;0.79;442.45;0.41
24.57;0.5;0;0;0;0;0;0;0;44.8;5419.3;0;0;0.79;442.32;0.41
24.58;0.5;0;0;0;0;0;0;0;44.82;5424.45;0;0;0.79;442.19;0.41
24.59;0.5;0;0;0;0;0;0;0;44.84;5429.61;0;0;0.79;442.06;0.41
24.6;0.5;0;0;0;0;0;0;0;44.85;5434.79;0;0;0.79;441.93;0.41
24.61;0.5;0;0;0;0;0;0;0;44.87;5439.97;0;0;0.79;441.8;0.41
24.62;0.5;0;0;0;0;0;0;0;44.89;5445.17;0;0;0.79;441.67;0.41
24.63;0.5;0;0;0;0;0;0;0;44.91;5450.37;0;0;0.79;441.54;0.41
24.64;0.5;0;0;0;0;0;0;0;44.93;5455.58;0;0;0.79;441.41;0.41
24.65;0.5;0;0;0;0;0;0;0;44.95;5460.81;0;0;0.79;441.28;0.41
24.66;0.5;0;0;0;0;0;0;0;44.96;5466.04;0;0;0.79;441.15;0.41
24.67;0.5;0;0;0;0;0;0;0;44.98;5471.28;0;0;0.79;441.02;0.41
24.68;0.5;0;0;0;0;0;0;0;45;5476.54;0;0;0.79;440.89;0.41
24.69;0.5;0;0;0;0;0;0;0;45.02;5481.8;0;0;0.79;440.76;0.41
24.7;0.5;0;0;0;0;0;0;0;45.04;5487.08;0;0;0.79;440.63;0.41
24.71;0.5;0;0;0;0;0;0;0;45.05;5492.36;0;0;0.79;440.5;0.41
24.72;0.5;0;0;0;0;0;0;0;45.07;5497.65;0;0;0.79;440.37;0.41
24.73;0.5;0;0;0;0;0;0;0;45.09;5502.96;0;0;0.79;440.24;0.41
24.74;0.5;0;0;0;0;0;0;0;45.11;5508.27;0;0;0.79;440.11;0.41
24.75;0.5;0;0;0;0;0;0;0;45.13;5513.48;0;0;0.79;439.98;0.41
24.76;0.5;0;0;0;0;0;0;0;45.15;5518.54;0;0;0.79;439.85;0.41
24.77;0.5;0;0;0;0;0;0;0;45.16;5523.61;0;0;0.79;439.72;0.41
24.78;0.5;0;0;0;0;0;0;0;45.18;5528.68;0;0;0.79;439.59;0.41
24.79;0.5;0;0;0;0;0;0;0;45.2;5533.76;0;0;0.79;439.46;0.41
24.8;0.5;0;0;0;0;0;0;0;45.22;5538.86;0;0;0.79;439.33;0.41
24.81;0.5;0;0;0;0;0;0;0;45.24;5543.96;0;0;0.79;439.2;0.41
24.82;0.5;0;0;0;0;0;0;0;45.26;5549.07;0;0;0.79;439.07;0.41
24.83;0.5;0;0;0;0;0;0;0;45.27;5554.19;0;0;0.79;438.94;0.41
24.84;0.5;0;0;0;0;0;0;0;45.29;5559.32;0;0;0.79;438.81;0.41
24.85;0.5;0;0;0;0;0;0;0;45.31;5564.46;0;0;0.79;438.68;0.41
24.86;0.5;0;0;0;0;0;0;0;45.33;5569.61;0;0;0.79;438.55;0.41
24.87;0.5;0;0;0;0;0;0;0;45.35;5574.77;0;0;0.79;438.42;0.41
24.88;0.5;0;0;0;0;0;0;0;45.36;5579.94;0;0;0.79;438.29;0.41
24.89;0.5;0;0;0;0;0;0;0;45.38;5585.12;0;0;0.79;438.16;0.41
24.9;0.5;0;0;0;0;0;0;0;45.4;5590.31;0;0;0.79;438.03;0.41
24.91;0.5;0;0;0;0;0;0;0;45.42;5595.51;0;0;0.79;437.91;0.41
24.92;0.5;0;0;0;0;0;0;0;45.44;5600.71;0;0;0.79;437.78;0.41
24.93;0.5;0;0;0;0;0;0;0;45.46;5605.93;0;0;0.79;437.65;0.41
24.94;0.5;0;0;0;0;0;0;0;45.47;5611.16;0;0;0.79;437.52;0.41
24.95;0.5;0;0;0;0;0;0;0;45.49;5616.39;0;0;0.79;437.39;0.41
24.96;0.5;0;0;0;0;0;0;0;45.51;5621.64;0;0;0.79;437.26;0.41
24.97;0.5;0;0;0;0;0;0;0;45.53;5626.9;0;0;0.79;437.13;0.41
24.98;0.5;0;0;0;0;0;0;0;45.55;5632.16;0;0;0.79;437;0.41
24.99;0.5;0;0;0;0;0;0;0;45.57;5637.44;0;0;0.79;436.88;0.41
25;0.5;0;0;0;0;0;0;0;45.58;5642.73;0;0;0.79;436.75;0.41
25.01;0.5;0;0;0;0;0;0;0;45.6;5648.02;0;0;0.79;436.62;0.41
25.02;0.5;0;0;0;0;0;0;0;45.62;5653.33;0;0;0.79;436.49;0.41
25.03;0.5;0;0;0;0;0;0;0;45.64;5658.64;0;0;0.79;436.36;0.41
25.04;0.5;0;0;0;0;0;0;0;45.66;5663.97;0;0;0.79;436.24;0.41
25.05;0.49;0;0;0;0;0;0;0;45.67;5669.3;0;0;0.79;436.11;0.41
25.06;0.49;0;0;0;0;0;0;0;45.69;5674.65;0;0;0.79;435.98;0.41
25.07;0.49;0;0;0;0;0;0;0;45.71;5680.01;0;0;0.79;435.85;0.41
25.08;0.49;0;0;0;0;0;0;0;45.73;5685.37;0;0;0.79;435.72;0.41
25.09;0.49;0;0;0;0;0;0;0;45.75;5690.75;0;0;0.79;435.6;0.41
25.1;0.49;0;0;0;0;0;0;0;45.77;5696.14;0;0;0.79;435.47;0.41
25.11;0.49;0;0;0;0;0;0;0;45.78;5701.53;0;0;0.79;435.34;0.41
25.12;0.49;0;0;0;0;0;0;0;45.8;5706.94;0;0;0.79;435.21;0.41
25.13;0.49;0;0;0;0;0;0;0;45.82;5712.36;0;0;0.79;435.09;0.41
25.14;0.49;0;0;0;0;0;0;0;45.84;5717.78;0;0;0.79;434.96;0.41
25.15;0.49;0;0;0;0;0;0;0;45.86;5723.11;0;0;0.79;434.83;0.41
25.16;0.49;0;0;0;0;0;0;0;45.88;5728.28;0;0;0.79;434.7;0.41
25.17;0.49;0;0;0;0;0;0;0;45.89;5733.45;0;0;0.79;434.58;0.41
25.18;0.49;0;0;0;0;0;0;0;45.91;5738.63;0;0;0.79;434.45;0.41
25.19;0.49;0;0;0;0;0;0;0;45.93;5743.83;0;0;0.79;434.32;0.41
25.2;0.49;0;0;0;0;0;0;0;45.95;5749.03;0;0;0.79;434.19;0.41
25.21;0.49;0;0;0;0;0;0;0;45.97;5754.24;0;0;0.79;434.06;0.41
25.22;0.49;0;0;0;0;0;0;0;45.99;5759.46;0;0;0.79;433.94;0.41
25.23;0.49;0;0;0;0;0;0;0;46;5764.69;0;0;0.79;433.81;0.41
25.24;0.49;0;0;0;0;0;0;0;46.02;5769.93;0;0;0.79;433.68;0.41
25.25;0.49;0;0;0;0;0;0;0;46.04;5775.18;0;0;0.79;433.55;0.41
25.26;0.49;0;0;0;0;0;0;0;46.06;5780.44;0;0;0.79;433.43;0.41
25.27;0.49;0;0;0;0;0;0;0;46.08;5785.71;0;0;0.79;433.3;0.41
25.28;0.49;0;0;0;0;0;0;0;46.09;5790.98;0;0;0.79;433.17;0.41
25.29;0.49;0;0;0;0;0;0;0;46.11;5796.27;0;0;0.79;433.05;0.41
25.3;0.49;0;0;0;0;0;0;0;46.13;5801.57;0;0;0.79;432.92;0.41
25.31;0.49;0;0;0;0;0;0;0;46.15;5806.88;0;0;0.79;432.79;0.41
25.32;0.49;0;0;0;0;0;0;0;46.17;5812.19;0;0;0.79;432.66;0.41
25.33;0.49;0;0;0;0;0;0;0;46.19;5817.52;0;0;0.79;432.54;0.41
25.34;0.49;0;0;0;0;0;0;0;46.2;5822.86;0;0;0.79;432.41;0.41
25.35;0.49;0;0;0;0;0;0;0;46.22;5828.2;0;0;0.79;432.28;0.41
25.36;0.49;0;0;0;0;0;0;0;46.24;5833.56;0;0;0.79;432.16;0.41
25.37;0.49;0;0;0;0;0;0;0;46.26;5838.92;0;0;0.79;432.03;0.41
25.38;0.49;0;0;0;0;0;0;0;46.28;5844.3;0;0;0.79;431.91;0.41
25.39;0.49;0;0;0;0;0;0;0;46.3;5849.68;0;0;0.79;431.78;0.41
25.4;0.49;0;0;0;0;0;0;0;46.31;5855.08;0;0;0.79;431.65;0.41
25.41;0.49;0;0;0;0;0;0;0;46.33;5860.49;0;0;0.79;431.53;0.41
25.42;0.49;0;0;0;0;0;0;0;46.35;5865.9;0;0;0.79;431.4;0.41
25.43;0.49;0;0;0;0;0;0;0;46.37;5871.33;0;0;0.79;431.27;0.41
25.44;0.49;0;0;0;0;0;0;0;46.39;5876.76;0;0;0.79;431.15;0.41
25.45;0.49;0;0;0;0;0;0;0;46.4;5882.21;0;0;0.79;431.02;0.41
25.46;0.49;0;0;0;0;0;0;0;46.42;5887.66;0;0;0.79;430.9;0.41
25.47;0.49;0;0;0;0;0;0;0;46.44;5893.13;0;0;0.79;430.77;0.41
25.48;0.49;0;0;0;0;0;0;0;46.46;5898.6;0;0;0.79;430.65;0.41
25.49;0.49;0;0;0;0;0;0;0;46.48;5904.09;0;0;0.79;430.52;0.41
25.5;0.49;0;0;0;0;0;0;0;46.5;5909.59;0;0;0.79;430.39;0.41
25.51;0.49;0;0;0;0;0;0;0;46.51;5915.09;0;0;0.79;430.27;0.41
25.52;0.49;0;0;0;0;0;0;0;46.53;5920.61;0;0;0.79;430.14;0.41
25.53;0.49;0;0;0;0;0;0;0;46.55;5926.14;0;0;0.79;430.02;0.41
25.54;0.49;0;0;0;0;0;0;0;46.57;5931.68;0;0;0.79;429.89;0.41
25.55;0.49;0;0;0;0;0;0;0;46.59;5937.22;0;0;0.79;429.77;0.41
25.56;0.49;0;0;0;0;0;0;0;46.61;5942.58;0;0;0.79;429.64;0.41
25.57;0.48;0;0;0;0;0;0;0;46.62;5947.86;0;0;0.79;429.52;0.41
25.58;0.48;0;0;0;0;0;0;0;46.64;5953.14;0;0;0.79;429.39;0.41
25.59;0.48;0;0;0;0;0;0;0;46.66;5958.44;0;0;0.79;429.27;0.41
25.6;0.48;0;0;0;0;0;0;0;46.68;5963.75;0;0;0.79;429.14;0.41
25.61;0.48;0;0;0;0;0;0;0;46.7;5969.06;0;0;0.79;429.01;0.41
25.62;0.48;0;0;0;0;0;0;0;46.71;5974.39;0;0;0.79;428.89;0.41
25.63;0.48;0;0;0;0;0;0;0;46.73;5979.73;0;0;0.79;428.76;0.41
25.64;0.48;0;0;0;0;0;0;0;46.75;5985.07;0;0;0.79;428.64;0.41
25.65;0.48;0;0;0;0;0;0;0;46.77;5990.43;0;0;0.79;428.51;0.41
25.66;0.48;0;0;0;0;0;0;0;46.79;5995.79;0;0;0.79;428.39;0.41
25.67;0.48;0;0;0;0;0;0;0;46.81;6001.16;0;0;0.79;428.26;0.41
25.68;0.48;0;0;0;0;0;0;0;46.82;6006.55;0;0;0.79;428.14;0.41
25.69;0.48;0;0;0;0;0;0;0;46.84;6011.94;0;0;0.79;428.01;0.41
25.7;0.48;0;0;0;0;0;0;0;46.86;6017.34;0;0;0.79;427.89;0.41
25.71;0.48;0;0;0;0;0;0;0;46.88;6022.76;0;0;0.79;427.76;0.41
25.72;0.48;0;0;0;0;0;0;0;46.9;6028.18;0;0;0.79;427.64;0.41
25.73;0.48;0;0;0;0;0;0;0;46.92;6033.61;0;0;0.79;427.51;0.41
25.74;0.48;0;0;0;0;0;0;0;46.93;6039.05;0;0;0.79;427.39;0.41
25.75;0.48;0;0;0;0;0;0;0;46.95;6044.51;0;0;0.79;427.26;0.41
25.76;0.48;0;0;0;0;0;0;0;46.97;6049.97;0;0;0.79;427.14;0.41
25.77;0.48;0;0;0;0;0;0;0;46.99;6055.44;0;0;0.79;427.01;0.41
25.78;0.48;0;0;0;0;0;0;0;47.01;6060.92;0;0;0.79;426.89;0.41
25.79;0.48;0;0;0;0;0;0;0;47.02;6066.41;0;0;0.79;426.77;0.41
25.8;0.48;0;0;0;0;0;0;0;47.04;6071.91;0;0;0.79;426.64;0.41
25.81;0.48;0;0;0;0;0;0;0;47.06;6077.42;0;0;0.79;426.52;0.41
25.82;0.48;0;0;0;0;0;0;0;47.08;6082.95;0;0;0.79;426.39;0.41
25.83;0.48;0;0;0;0;0;0;0;47.1;6088.48;0;0;0.79;426.27;0.41
25.84;0.48;0;0;0;0;0;0;0;47.12;6094.02;0;0;0.79;426.15;0.41
25.85;0.48;0;0;0;0;0;0;0;47.13;6099.57;0;0;0.79;426.02;0.41
25.86;0.48;0;0;0;0;0;0;0;47.15;6105.13;0;0;0.79;425.9;0.41
25.87;0.48;0;0;0;0;0;0;0;47.17;6110.7;0;0;0.79;425.77;0.41
25.88;0.48;0;0;0;0;0;0;0;47.19;6116.29;0;0;0.79;425.65;0.41
25.89;0.48;0;0;0;0;0;0;0;47.21;6121.88;0;0;0.79;425.53;0.41
25.9;0.48;0;0;0;0;0;0;0;47.23;6127.48;0;0;0.79;425.4;0.41
25.91;0.48;0;0;0;0;0;0;0;47.24;6133.09;0;0;0.79;425.28;0.41
25.92;0.48;0;0;0;0;0;0;0;47.26;6138.72;0;0;0.79;425.16;0.41
25.93;0.48;0;0;0;0;0;0;0;47.28;6144.35;0;0;0.79;425.03;0.41
25.94;0.48;0;0;0;0;0;0;0;47.3;6149.99;0;0;0.79;424.91;0.41
25.95;0.48;0;0;0;0;0;0;0;47.32;6155.65;0;0;0.79;424.79;0.41
25.96;0.48;0;0;0;0;0;0;0;47.33;6161.31;0;0;0.79;424.67;0.41
25.97;0.48;0;0;0;0;0;0;0;47.35;6166.87;0;0;0.79;424.54;0.41
25.98;0.48;0;0;0;0;0;0;0;47.37;6172.26;0;0;0.79;424.42;0.41
25.99;0.48;0;0;0;0;0;0;0;47.39;6177.66;0;0;0.79;424.3;0.41
26;0.48;0;0;0;0;0;0;0;47.41;6183.07;0;0;0.79;424.17;0.41
26.01;0.48;0;0;0;0;0;0;0;47.43;6188.49;0;0;0.79;424.05;0.41
26.02;0.48;0;0;0;0;0;0;0;47.44;6193.91;0;0;0.79;423.92;0.41
26.03;0.48;0;0;0;0;0;0;0;47.46;6199.35;0;0;0.79;423.8;0.41
26.04;0.48;0;0;0;0;0;0;0;47.48;6204.8;0;0;0.79;423.68;0.41
26.05;0.48;0;0;0;0;0;0;0;47.5;6210.25;0;0;0.79;423.56;0.41
26.06;0.48;0;0;0;0;0;0;0;47.52;6215.72;0;0;0.79;423.43;0.41
26.07;0.48;0;0;0;0;0;0;0;47.54;6221.19;0;0;0.79;423.31;0.41
26.08;0.48;0;0;0;0;0;0;0;47.55;6226.68;0;0;0.79;423.19;0.41
26.09;0.48;0;0;0;0;0;0;0;47.57;6232.17;0;0;0.79;423.06;0.41
26.1;0.48;0;0;0;0;0;0;0;47.59;6237.67;0;0;0.79;422.94;0.41
26.11;0.47;0;0;0;0;0;0;0;47.61;6243.19;0;0;0.79;422.82;0.41
26.12;0.47;0;0;0;0;0;0;0;47.63;6248.71;0;0;0.79;422.69;0.41
26.13;0.47;0;0;0;0;0;0;0;47.64;6254.24;0;0;0.79;422.57;0.41
26.14;0.47;0;0;0;0;0;0;0;47.66;6259.79;0;0;0.79;422.45;0.41
26.15;0.47;0;0;0;0;0;0;0;47.68;6265.34;0;0;0.79;422.33;0.41
26.16;0.47;0;0;0;0;0;0;0;47.7;6270.9;0;0;0.79;422.2;0.41
26.17;0.47;0;0;0;0;0;0;0;47.72;6276.47;0;0;0.79;422.08;0.41
26.18;0.47;0;0;0;0;0;0;0;47.74;6282.06;0;0;0.79;421.96;0.41
26.19;0.47;0;0;0;0;0;0;0;47.75;6287.65;0;0;0.79;421.84;0.41
26.2;0.47;0;0;0;0;0;0;0;47.77;6293.25;0;0;0.79;421.72;0.41
26.21;0.47;0;0;0;0;0;0;0;47.79;6298.86;0;0;0.79;421.59;0.41
26.22;0.47;0;0;0;0;0;0;0;47.81;6304.49;0;0;0.79;421.47;0.41
26.23;0.47;0;0;0;0;0;0;0;47.83;6310.12;0;0;0.79;421.35;0.41
26.24;0.47;0;0;0;0;0;0;0;47.85;6315.76;0;0;0.79;421.23;0.41
26.25;0.47;0;0;0;0;0;0;0;47.86;6321.41;0;0;0.79;421.11;0.41
26.26;0.47;0;0;0;0;0;0;0;47.88;6327.07;0;0;0.79;420.99;0.41
26.27;0.47;0;0;0;0;0;0;0;47.9;6332.75;0;0;0.79;420.86;0.41
26.28;0.47;0;0;0;0;0;0;0;47.92;6338.43;0;0;0.79;420.74;0.41
26.29;0.47;0;0;0;0;0;0;0;47.94;6344.12;0;0;0.79;420.62;0.41
26.3;0.47;0;0;0;0;0;0;0;47.95;6349.83;0;0;0.79;420.5;0.41
26.31;0.47;0;0;0;0;0;0;0;47.97;6355.54;0;0;0.79;420.38;0.41
26.32;0.47;0;0;0;0;0;0;0;47.99;6361.26;0;0;0.79;420.26;0.41
26.33;0.47;0;0;0;0;0;0;0;48.01;6367;0;0;0.79;420.14;0.41
26.34;0.47;0;0;0;0;0;0;0;48.03;6372.74;0;0;0.79;420.02;0.41
26.35;0.47;0;0;0;0;0;0;0;48.05;6378.5;0;0;0.79;419.89;0.41
26.36;0.47;0;0;0;0;0;0;0;48.06;6384.26;0;0;0.79;419.77;0.41
26.37;0.47;0;0;0;0;0;0;0;48.08;6390.04;0;0;0.79;419.65;0.41
26.38;0.47;0;0;0;0;0;0;0;48.1;6395.83;0;0;0.79;419.53;0.41
26.39;0.47;0;0;0;0;0;0;0;48.12;6401.5;0;0;0.79;419.41;0.41
26.4;0.47;0;0;0;0;0;0;0;48.14;6407.01;0;0;0.79;419.29;0.41
26.41;0.47;0;0;0;0;0;0;0;48.16;6412.52;0;0;0.79;419.17;0.41
26.42;0.47;0;0;0;0;0;0;0;48.17;6418.04;0;0;0.79;419.05;0.41
26.43;0.47;0;0;0;0;0;0;0;48.19;6423.58;0;0;0.79;418.93;0.41
26.44;0.47;0;0;0;0;0;0;0;48.21;6429.12;0;0;0.79;418.8;0.41
26.45;0.47;0;0;0;0;0;0;0;48.23;6434.67;0;0;0.79;418.68;0.41
26.46;0.47;0;0;0;0;0;0;0;48.25;6440.23;0;0;0.79;418.56;0.41
26.47;0.47;0;0;0;0;0;0;0;48.26;6445.8;0;0;0.79;418.44;0.41
26.48;0.47;0;0;0;0;0;0;0;48.28;6451.38;0;0;0.79;418.32;0.41
26.49;0.47;0;0;0;0;0;0;0;48.3;6456.97;0;0;0.79;418.2;0.41
26.5;0.47;0;0;0;0;0;0;0;48.32;6462.57;0;0;0.79;418.08;0.41
26.51;0.47;0;0;0;0;0;0;0;48.34;6468.18;0;0;0.79;417.96;0.41
26.52;0.47;0;0;0;0;0;0;0;48.36;6473.79;0;0;0.79;417.84;0.41
26.53;0.47;0;0;0;0;0;0;0;48.37;6479.42;0;0;0.79;417.72;0.41
26.54;0.47;0;0;0;0;0;0;0;48.39;6485.06;0;0;0.79;417.6;0.41
26.55;0.47;0;0;0;0;0;0;0;48.41;6490.71;0;0;0.79;417.48;0.41
26.56;0.47;0;0;0;0;0;0;0;48.43;6496.37;0;0;0.79;417.36;0.41
26.57;0.47;0;0;0;0;0;0;0;48.45;6502.03;0;0;0.79;417.24;0.41
26.58;0.47;0;0;0;0;0;0;0;48.47;6507.71;0;0;0.79;417.12;0.41
26.59;0.47;0;0;0;0;0;0;0;48.48;6513.4;0;0;0.79;417;0.41
26.6;0.47;0;0;0;0;0;0;0;48.5;6519.1;0;0;0.79;416.88;0.41
26.61;0.47;0;0;0;0;0;0;0;48.52;6524.8;0;0;0.79;416.76;0.41
26.62;0.47;0;0;0;0;0;0;0;48.54;6530.52;0;0;0.79;416.64;0.41
26.63;0.47;0;0;0;0;0;0;0;48.56;6536.25;0;0;0.79;416.52;0.41
26.64;0.47;0;0;0;0;0;0;0;48.57;6541.99;0;0;0.79;416.4;0.41
26.65;0.47;0;0;0;0;0;0;0;48.59;6547.73;0;0;0.79;416.28;0.41
26.66;0.47;0;0;0;0;0;0;0;48.61;6553.49;0;0;0.79;416.16;0.41
26.67;0.46;0;0;0;0;0;0;0;48.63;6559.26;0;0;0.79;416.04;0.41
26.68;0.46;0;0;0;0;0;0;0;48.65;6565.04;0;0;0.79;415.92;0.41
26.69;0.46;0;0;0;0;0;0;0;48.67;6570.83;0;0;0.79;415.8;0.41
26.7;0.46;0;0;0;0;0;0;0;48.68;6576.63;0;0;0.79;415.68;0.41
26.71;0.46;0;0;0;0;0;0;0;48.7;6582.43;0;0;0.79;415.56;0.41
26.72;0.46;0;0;0;0;0;0;0;48.72;6588.25;0;0;0.79;415.44;0.41
26.73;0.46;0;0;0;0;0;0;0;48.74;6594.08;0;0;0.79;415.32;0.41
26.74;0.46;0;0;0;0;0;0;0;48.76;6599.92;0;0;0.79;415.2;0.41
26.75;0.46;0;0;0;0;0;0;0;48.78;6605.77;0;0;0.79;415.08;0.41
26.76;0.46;0;0;0;0;0;0;0;48.79;6611.63;0;0;0.79;414.97;0.41
26.77;0.46;0;0;0;0;0;0;0;48.81;6617.5;0;0;0.79;414.85;0.41
26.78;0.46;0;0;0;0;0;0;0;48.83;6623.38;0;0;0.79;414.73;0.41
26.79;0.46;0;0;0;0;0;0;0;48.85;6629.28;0;0;0.79;414.61;0.41
26.8;0.46;0;0;0;0;0;0;0;48.87;6635.18;0;0;0.79;414.49;0.41
26.81;0.46;0;0;0;0;0;0;0;48.88;6641.09;0;0;0.79;414.37;0.41
26.82;0.46;0;0;0;0;0;0;0;48.9;6646.8;0;0;0.79;414.25;0.41
26.83;0.46;0;0;0;0;0;0;0;48.92;6652.42;0;0;0.79;414.13;0.41
26.84;0.46;0;0;0;0;0;0;0;48.94;6658.05;0;0;0.79;414.02;0.41
26.85;0.46;0;0;0;0;0;0;0;48.96;6663.7;0;0;0.79;413.9;0.41
26.86;0.46;0;0;0;0;0;0;0;48.98;6669.35;0;0;0.79;413.78;0.41
26.87;0.46;0;0;0;0;0;0;0;48.99;6675.01;0;0;0.79;413.66;0.41
